BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Level,Attachments (Image),Manufacturer (Image),Pending Changes (Image),Has Been Redlined (Image),Has Quality(Image),Bubble Number,Item Number,Item Description,Item Rev,Qty,UOM,Item Lifecycle Phase,BOM Notes,Ref Des,Component Effective From,Component Discontinue Date,Alternate Part(s),Alternate FG Part(s),Alternate Document(s),Subclass,Sites,Planned?,Scrap Factor,OP #,Thumbnail,Attachments(Image),Manufacture Part Has Redline,Mfr. Name,Mfr. Part Number,Legacy Part#,Mfr. Part Description,Mfr. Part Lifecycle Phase,Preferred Status,Sites,Reference Notes,RoHS Compliant?,RoHS Compliance Statement,Comments,page number on schematic,part added to library?,Link to part,Link to datasheet
1,true,true,true,false,false,0,10022924,TEST POINT,B        ECO-R252633,1,Each,Production,,PT1,,,,,,Part,CBRM,,1,,,true,false,NICOMATIC_RMS1,C12000B,,TEST POINT,Active,Preferred,,,Yes,Legacy Inventory Status: Cleared,Contact Nicomatic to purchase parts,,,https://www.iodparts.com/part/c12000b,https://nicomatic.com/product-smd_test_terminals-69-en-1-47-334.htm
,,,,,,,,,,,,,,,,,,,,,,,,,,true,false,KEYSTONE ELECTRONICS CORP,5015,,PC TEST POINT MINIATURE SMT,Active,Preferred,,,Yes,Legacy Inventory Status: Cleared,Preferred source,,,https://www.futureelectronics.com/p/8064685?utm_source=octopart.com&utm_medium=cpcbuynow&utm_content=instock&utm_campaign=Octopart_Ext_Referals,
1,true,true,false,false,false,0,10022926,"SMD VARISTOR, 5.5V,C0603",A        ECO-R252636,5,Each,Production,,"ML1,ML2,ML3,ML6,ML8",,,,,,Part,CBRM,,1,,,true,false,EPCOS_RMS1,B72500T0040M060,,"VARISTOR, 5.5V, CT0603M4G",Active,Preferred,,ROHS EXEMPTION: 7(A) & 7(C)-I,Yes - by exemption,Legacy Inventory Status: Cleared,,,,https://www.questcomp.com/part/4/b72500t0040m060/111798883?utm_term=b72500t0040m060&utm_campaign=aktype0&utm_medium=industry-cpc&utm_source=findchips&utm_content=standardpricing,
1,true,true,false,false,false,0,10022927,"VARISTOR, CMS PROTECTION, 30VRMS, 38 VDC, 1206,",A        ECO-R252636,1,Each,Production,,ML4,,,,,,Part,CBRM,,1,,,true,false,EPCOS_RMS1,B72520T0300K062,,SMD VARISTOR,Active,Preferred,,ROHS EXEMPTION: 7(A) & 7(C)-I,Yes - by exemption,Legacy Inventory Status: Cleared,,,,https://www.digikey.ca/product-detail/en/tdk-electronics-inc/B72520T0300K062/495-2602-1-ND/1091393?utm_campaign=buynow&utm_medium=aggregator&WT.z_cid=ref_findchips_standard&utm_source=findchips,
1,true,true,false,false,false,0,10022928,"RESETTABLE FUSE, 1.1A,C1812",A        ECO-R252636,1,Each,Production,,PCT1,,,,,,Part,CBRM,,1,,,true,false,BOURNS_RMS1,MF-MSMF-110-2,,PTC RESETTABLE FUSE,Active,Preferred,,TAPE & REEL,Yes,Legacy Inventory Status: Cleared,,,,https://uk.farnell.com/bourns/mf-msmf110-2/fuse-ptc-reset-6v-1-1a-1812/dp/2132133?CMP=GRHB-SF-FC,
1,true,true,false,false,false,0,10022929,"THERMISTOR, 10K OHM, B4300. +/-5%",A        ECO-R252636,1,Each,Production,,CT1,,,,,,Part,CBRM,,1,,,true,false,EPCOS_RMS1,B57164K103J,,NTC THERMISTORS FOR TEMPERATURE MEASUREMENT,Active,Preferred,,ROHS EXEMPTION: 7(A) & 7(C)-I,Yes - by exemption,Legacy Inventory Status: Cleared,,,,https://www.arrow.com/en/products/b57164k103j/epcos-tdk?utm_term=instock&utm_campaign=arrow_findchips_2019&utm_currency=&utm_medium=aggregator&utm_source=findchips&utm_content=inv_listing,
1,true,true,false,false,false,0,10022930,SWITCH SOCKET 2 POLES,A        ECO-R252636,1,Each,Production,,SW1,,,,,,Part,CBRM,,1,,,true,false,SCHURTER,CMF2.1011.12,,POWER ENTRY MODULE,Active,Preferred,,,Yes,Legacy Inventory Status: Cleared,,,,https://www.avnet.com/shop/emea/products/schurter/cmf2101112-3074457345629427240?CMP=EMEA_FindChips_inventoryfeed_VSE,
1,true,true,false,false,false,0,10022931,"DIL SWITCH, 2 WAY, SMD, 25MA",B        ECO-R180123,1,Each,Production,,SW2,,,,,,Part,CBRM,,1,,,true,false,MULTICOMP                       (920630),MCDM(R)-02-T,,DIL SWITCH 2 WAY 25MA,Active,Preferred,,,Yes,Legacy Inventory Status: Cleared,,,,https://canada.newark.com/multicomp/mcdm-r-02-t/switch-dip-2-position-spst-recessed/dp/97K4362?CMP=AFC-SF-FC,
,,,,,,,,,,,,,,,,,,,,,,,,,,true,false,APEM COMPONENTS INC,IKD0204101,,,Active,Alternate,,,Yes,Legacy Inventory Status: Cleared,,,,https://uk.rs-online.com/web/p/dip-sip-switches/1222998/?cm_mmc=aff-_-uk-_-findchip-_-1222998&utm_medium=buyNow&utm_source=supplyFrame,
,,,,,,,,,,,,,,,,,,,,,,,,,,true,false,APEM COMPONENTS INC,IKD0203101,,SURFACE MOUNT DIP SWITCH,Active,Preferred,,,Yes,Legacy Inventory Status: Cleared,,,,https://uk.rs-online.com/web/p/dip-sip-switches/8772245/?cm_mmc=aff-_-uk-_-findchip-_-8772245&utm_medium=buyNow&utm_source=supplyFrame,
1,true,true,false,false,false,0,10022932,"POWER SUPPLY, 220VAC, 33VDC, 100W",A        ECO-R252636,1,Each,Production,,ALIM1,,,,,,Part,CBRM,,1,,,true,false,XP POWER PLC,ECM100US33>2413,,POWER SUPPLY,Active,Preferred,,,Yes,Legacy Inventory Status: Cleared,,,,,
1,true,true,false,false,false,0,10022933,"RSPTRANSISTOR MOSFET, P CHANNEL, 30V,0.6A",B        ECO-R252636,5,Each,Production,,"T2,T6,T11,T16,T31",,,,,,Part,CBRM,,1,,,true,false,INTERNATIONAL RECTIFIER_RMS1,IRLML5103TRPBF,,POWER MOSFET,Active,Preferred,,TAPE & REEL. ROHS EXEMPT: 7 (A),Yes - by exemption,Legacy Inventory Status: Cleared,,,,https://www.tme.eu/en/details/irlml5103trpbf/smd-p-channel-transistors/infineon-irf/?utm_campaign=compare-2020-04&utm_medium=cpc&utm_source=findchips.com,https://www.infineon.com/dgdl/irlml5103pbf.pdf?fileId=5546d462533600a401535668505d2617
1,true,true,false,false,false,0,10022946,"VARISTOR, CMS PROTECTION ESD SURGE SUPPRESSOR,C0603",B        ECO-R252636,6,Each,Production,,"PG1,PG2,PG3,PG4,PG5,PG6",,,,,,Part,CBRM,,1,,,true,false,WURTH ELEKTRONIK GMBH,82356050050,,,Active,Preferred,,ROHS EXEMPT: 7(C)-1,Yes - by exemption,Legacy Inventory Status: Cleared,,,,https://www.digikey.ca/product-detail/en/w-rth-elektronik/82356050050/732-13295-1-ND/9817557?utm_campaign=buynow&utm_medium=aggregator&WT.z_cid=ref_findchips_standard&utm_source=findchips,
1,true,true,false,false,false,0,10039579,"CAPACITOR CERAMIC, 10UF,+/-10%,16V",A        ECO-R252636,2,Each,Production,,"C2,C45",,,,,,Part,CBRM,,1,,,true,false,KEMET_RMS1,C0805C106K4PAC,,CAP CER 10UF 16V X5R 0805,Active,Preferred,,,Yes,Legacy Inventory Status: Cleared,,,,https://www.avnet.com/shop/emea/products/kemet/c0805c106k4pactu-3074457345631188305/,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,AVX,0805YD106KAT2A,,CAP CER 10UF 16V X5R 0805,,,,,,,,,,https://www.avnet.com/shop/emea/products/avx/0805yd106kat2a-3074457345629176773/,https://www.avnet.com/shop/emea/products/kemet/c0805c106k4pactu-3074457345631188305/
1,false,true,false,false,false,0,10039581,"CAPACITOR CERAMIC, 10UF,+/-10%,50V 2220",C        EC114250,19,Each,Production,,"C10,C11,C14,C20,C26,C27,C28,C40,C41,C43,C51,C60,C66,C67,C73,C114,C136,C137,C138",,,,,,Part,CBRM,,1,,,true,false,AVX,22205C106K4Z4A,,CAP CER 10UF 50V X7R 10% 2220,Active,Preferred,,,Yes,CLEARED,,,,https://www.mouser.ca/ProductDetail/AVX/22205C106K4Z4A?utm_term=22205C106K4Z4A&qs=k4kUdCzLgS5kBwaNuHaYJw==&utm_campaign=22205C106K4Z4A&utm_medium=aggregator&utm_source=findchips&utm_content=AVX,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,KEMET_RMS1,C2220X106K5RACAUTO,,CAP CER 10UF 50V X7R 10% 2220,,,,,,,,,,https://www.arrow.com/en/products/c2220x106k5racauto/kemet-corporation?utm_term=instock&utm_campaign=arrow_findchips_2019&utm_currency=&utm_medium=aggregator&utm_source=findchips&utm_content=inv_listing,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,KEMET_RMS1,C2220X106K5RAC,,CAP CER 10UF 50V X7R 10% 2220,,,,,,,,,,https://canada.newark.com/kemet/c2220x106k5ractu/cap-mlcc-10uf-x7r-50v-2220/dp/05R9619?CMP=AFC-SF-FC,
,,,,,,,,,,,,,,,,,,,,,,,,,,true,false,TDK,CGA9N3X7R1H106K230KB,,CAP CER 10UF 50V X7R 10% 2220,Active,Preferred,,,Yes,CLEARED,,,,https://www.avnet.com/shop/emea/products/tdk/cga9n3x7r1h106k230kb-3074457345641283737?CMP=EMEA_Octopart_inventoryfeed_VSE,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_general_en.pdf
,,,,,,,,,,,,,,,,,,,,,,,,,,true,false,TDK,C5750X7R1H106K230KB,,CAP CER 10UF 50V X7R 10% 2220,Active,Preferred,,,Yes,CLEARED,,,,https://www.digikey.com/product-detail/en/tdk-corporation/C5750X7R1H106K230KB/445-3492-1-ND/1834542,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_general_en.pdf
,,,,,,,,,,,,,,,,,,,,,,,,,,true,false,KEMET_RMS1,C2220X106K5RAC,,,Active,Preferred,,,Yes,Legacy Inventory Status: Cleared,,,,https://canada.newark.com/kemet/c2220x106k5ractu/cap-mlcc-10uf-x7r-50v-2220/dp/05R9619?CMP=AFC-SF-FC,
1,false,true,false,false,false,0,10039582,"CAPACITOR CERAMIC, 4.7UF,+/-10%,50V",B        EC114250,5,Each,Production,,"C21,C29,C90,C134,C135",,,,,,Part,CBRM,,1,,,true,false,KEMET,C1210C475K5RACAUTO,,"CAPACITOR CERAMIC, 4.7UF,+/-10%,50V",Active,Preferred,,,Yes,CLEARED,,,,https://canada.newark.com/kemet/c1210c475k5racauto/cap-mlcc-aec-q200-4-7uf-x7r-50v/dp/05AC8207?CMP=AFC-SF-FC,
,,,,,,,,,,,,,,,,,,,,,,,,,,true,false,TDK,CNA6P1X7R1H475K250AE,,"CAPACITOR CERAMIC, 4.7UF,+/-10%,50V",Active,Preferred,,,Yes,CLEARED,,,,https://www.arrow.com/en/products/cna6p1x7r1h475k250ae/tdk?utm_term=instock&utm_campaign=arrow_findchips_2019&utm_currency=&utm_medium=aggregator&utm_source=findchips&utm_content=inv_listing,
,,,,,,,,,,,,,,,,,,,,,,,,,,true,false,KEMET_RMS1,C1210C475K5RAC,,,Active,Preferred,,,Yes,Legacy Inventory Status: Cleared,,,,https://www.arrow.com/en/products/c1210c475k5rac/kemet-corporation?utm_term=instock&utm_campaign=arrow_findchips_2019&utm_currency=&utm_medium=aggregator&utm_source=findchips&utm_content=inv_listing,
1,true,true,false,false,false,0,10039583,"CAPACITOR CERAMIC, 22UF,+/-10%,25V 2220",A        ECO-R252636,1,Each,Production,,C107,,,,,,Part,CBRM,,1,,,true,false,KEMET_RMS1,C2220X226K3RAC,,,Active,Preferred,,,Yes,Legacy Inventory Status: Cleared,,,,https://canada.newark.com/kemet/c2220x226k3rac/22-0uf-25-0v/dp/86AC7258?CMP=AFC-SF-FC,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,TDK,C5750X7R1E226M250KA,,,,,,,,,,,,https://www.futureelectronics.com/fr/p/capacitors--ceramic-capacitors--multilayer-ceramic-capacitors/c5750x7r1e226m250ka-tdk-3205218,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_general_en.pdf
1,true,true,false,false,false,0,10039584,"CAPACITOR CERAMIC, 22UF,+/-10%,16V 1210",B        ECO-R252636,2,Each,Production,,"C34,C65",,,,,,Part,CBRM,,1,,,true,false,JOHANSON DIELECTRICS_RMS1,160S41X226KV4E,,"CAPACITOR CERAMIC 22UF, +/-10%, 16V",,Preferred,,,Yes,Legacy Inventory Status: Cleared,,,,https://www.arrow.com/en/products/160s41x226kv4e/johanson-dielectrics?utm_term=backorder&utm_campaign=arrow_findchips_2019&utm_currency=&utm_medium=aggregator&utm_source=findchips&utm_content=inv_listing,
,,,,,,,,,,,,,,,,,,,,,,,,,,true,false,KEMET_RMS1,C1210C226K4PAC,,CAP CER 22UF 16V X5R 10% 1210 ,Active,Preferred,,,Yes,Legacy Inventory Status: Cleared,,,,https://www.arrow.com/en/products/c1210c226k4pac/kemet-corporation?utm_term=instock&utm_campaign=arrow_findchips_2019&utm_currency=&utm_medium=aggregator&utm_source=findchips&utm_content=inv_listing,
,,,,,,,,,,,,,,,,,,,,,,,,,,true,false,AVX,1210YD226KAT2A,,CAP CER 22UF 16V X5R 10% 1210,,Preferred,,,Yes,Legacy Inventory Status: Cleared,,,,https://www.arrow.com/en/products/1210yd226kat2a/avx?utm_campaign=octopart_2018&utm_currency=EUR&utm_keyword=1210YD226KAT2A&utm_medium=aggregator&utm_content=inv_listing&utm_source=octopart,http://datasheets.avx.com/cx5r.pdf
,,,,,,,,,,,,,,,,,,,,,,,,,,true,false,TDK,C3225X5R1C226K250AA,,"CAPACITOR CERAMIC 22UF, +/-10%, 16V",,Preferred,,,Yes,Legacy Inventory Status: Cleared,,,,https://www.digikey.com/product-detail/en/tdk-corporation/C3225X5R1C226K250AA/445-3949-1-ND/1944446,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_general_en.pdf
1,true,true,false,false,false,0,10039585,"CAPACITOR CERAMIC, 100UF,+/-20%,6.3V 1206",A        ECO-R252636,1,Each,Production,,C89,,,,,,Part,CBRM,,1,,,true,false,KEMET_RMS1,C1206C107M9PAC,, CAP CER 100UF 6.3V X5R 20% 1206 ,Active,Preferred,,,Yes,Legacy Inventory Status: Cleared,,,,https://www.mouser.ca/ProductDetail/KEMET/C1206C107M9PAC?utm_term=C1206C107M9PAC&qs=NTAB53G5bVCH8oikiN4sdg==&utm_campaign=C1206C107M9PAC&utm_medium=aggregator&utm_source=findchips&utm_content=KEMET,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,TDK,C3216X5R0J107M160AB,,,,,,,,,,,,https://www.futureelectronics.com/fr/p/8103580?utm_source=octopart.com&utm_medium=cpcbuynow&utm_content=instock&utm_campaign=Octopart_Ext_Referals,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_general_en.pdf
,,,,,,,,,,,,,,,,,,,,,,,,,,,,AVX,12066D107MAT2A,,,,,,,,,,,,https://www.digikey.com/product-detail/en/avx-corporation/12066D107MAT2A/478-9818-1-ND/5822197,http://datasheets.avx.com/cx5r.pdf
1,true,true,false,false,false,0,10039586,"DIODE SCHOTTKY, 40V, 500MA",A        ECO-R252636,2,Each,Production,,"D8,D9",,,,,,Part,CBRM,,1,,,true,false,PHILIPS,PMEG4005ET,,,Active,Preferred,,,Yes,Legacy Inventory Status: Cleared,NXP Available,,,https://canada.newark.com/nexperia/pmeg4005et-215/rectifier-schottky-500ma-40v-sot/dp/75R0884?CMP=AFC-SF-FC,
1,true,true,false,false,false,0,10039587,"FERRITE, SMD, 220OHM 0805",A        ECO-R252636,6,Each,Production,,"L1,L7,L10,L24,L25,L26",,,,,,Part,CBRM,,1,,,true,false,MURATA_RMS1,BLM21PG221SH1D,,,Active,Preferred,,,Yes,Legacy Inventory Status: Cleared,Last letter is the packaging,,,https://www.futureelectronics.com/fr/p/passives--filters--ferrite-beads/blm21pg221sh1d-murata-5531470,https://www.murata.com/en-us/products/en-us/products/productdata/8796740354078/QNFA9102.pdf
,,,,,,,,,,,,,,,,,,,,,,,,,,true,false,MURATA_RMS1,BLM21PG221SH1J,,,Active,Preferred,,,Yes,Legacy Inventory Status: Cleared,,,,https://www.avnet.com/shop/emea/products/murata/blm21pg221sh1j-3074457345639022515?CMP=EMEA_FindChips_inventoryfeed_VSE,https://www.murata.com/en-us/products/en-us/products/productdata/8796740354078/QNFA9102.pdf
,,,,,,,,,,,,,,,,,,,,,,,,,,true,false,MURATA_RMS1,BLM21PG221SH1D,,,Active,Preferred,,,Yes,Legacy Inventory Status: Cleared,,,,https://www.digikey.com/product-detail/en/murata-electronics/BLM21PG221SH1D/490-7822-1-ND/4380161,https://www.murata.com/en-us/products/en-us/products/productdata/8796740354078/QNFA9102.pdf
,,,,,,,,,,,,,,,,,,,,,,,,,,true,false,TDK_RMS1,MPZ2012S221A,,FERRITE BEAD 220 OHM 0805 1LN,Active,Alternate,,,Yes,Legacy Inventory Status: Cleared,,,,https://www.arrow.com/en/products/mpz2012s221atd25/tdk,https://product.tdk.com/info/en/catalog/datasheets/beads_automotive_power_mpz2012_en.pdf
1,true,true,false,false,false,0,10039588,COMMON MODE CHOKE COIL 550OHM,A        ECO-R252636,3,Each,Production,,"L8,L9,L11",,,,,,Part,CBRM,,1,,,true,false,MURATA_RMS1,DLP31SN551ML2L,,CMC 100MA 2LN 550 OHM SMD,Active,Preferred,,,Yes,Legacy Inventory Status: Cleared,Last letter is the packaging,,,https://www.avnet.com/shop/us/products/murata/dlp31sn551ml2l-3074457345629893755?CMP=EMA_FindChips_inventoryfeed_VSE,https://www.murata.com/en-us/products/productdata/8796756410398/EFLE0007.pdf?1441769419000
,,,,,,,,,,,,,,,,,,,,,,,,,,true,false,MURATA_RMS1,DLP31SN551ML2L,,CMC 100MA 2LN 550 OHM SMD,Active,Preferred,,,Yes,Legacy Inventory Status: Cleared,,,,https://www.futureelectronics.com/fr/p/4401691?utm_source=octopart.com&utm_medium=cpcbuynow&utm_content=instock&utm_campaign=Octopart_Ext_Referals,https://www.murata.com/en-us/products/productdata/8796756410398/EFLE0007.pdf?1441769419000
1,true,false,false,false,false,0,10039639,POWER SUPPLY BOARD - TANTALUM LESS SCHEMATIC,C        ECO-R256396,1,,Production,,,,,,,,Document,CBRM,,1,,,,,,,,,,,,,,,,,,,
1,true,false,false,false,false,0,10039642,"MANUFACTURING FORM, PRINTED CIRCUIT, PS BOARD TANTALUM LESS",C        ECO-R256490,1,,Production,,,,,,,,Document,CBRM,,1,,,,,,,,,,,,,,,,,,,
1,true,true,false,false,false,0,10052332,"HEADER CONNECTOR, VERTICAL, 26 PINS",A        ECO-R252636,1,Each,Production,,J7,,,,,,Part,CBRM,,1,,,true,false,FCI/BERG,75869-105LF,,CONN HEADER VERT 26POS 2.54MM,Active,Preferred,,,Yes,Legacy Inventory Status: Cleared,,,,https://uk.farnell.com/amphenol-icc-fci/75869-105lf/header-straight-26way/dp/1103953?CMP=GRHB-SF-FC,
,,,,,,,3838600,PC BOARD TRACABILITY LABEL,C        ECO-R252633,1,Each,Production,,,,,,,,Part,CBRM,,1,,,true,false,BRADY_RMS1,3838600-H,,"B-727 LABEL, POLYIMIDE, GLOSSY WHITE THERMAL TRANSFER PRINTABLE LABEL STOCK",Active,Preferred,,CUSTOM LABEL PER COVIDIEN DRAWING 3838600,Yes,Legacy Inventory Status: Cleared,,,,,
,,,,,,,3826300,"LABEL, ATTENTION/CAUTION, MAINS WARNING, PURITAN BENNETT 540",A01        ECO-R252636,1,Each,Production,,,,,,,,Part,CBRM,,1,,,true,false,BRADY_RMS1,3826300,,"LABEL, ATTENTION/CAUTION, MAINS WARNING, PURITAN BENNETT 540 (CUSTOM PART)",Active,Preferred,,CUSTOM PRT PER COVIDIEN DRAWING 3826300,Yes,Legacy Inventory Status: Cleared,,,,,
,,,,,,,10022909,"FUSE, 10A",B        ECO-R252636,1,Each,Production,,,,,,,,Part,CBRM,,1,,,true,false,SCHURTER,0034.3127,,MINIATURE FUSE LINK,Active,Preferred,,,Yes,Legacy Inventory Status: Cleared,,,,https://www.sager.com/0034-3127-35950.html?utm_campaign=sager-brand&utm_medium=click&utm_source=SupplyFrame,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,false,true,false,false,false,0,10039582,"CAPACITOR CERAMIC, 4.7UF,+/-10%,50V",B        EC114250,DNP,Each,Production,,C139,,,,,,Part,CBRM,,1,,,true,false,KEMET,C1210C475K5RACAUTO,,"CAPACITOR CERAMIC, 4.7UF,+/-10%,50V",Active,Preferred,,,Yes,CLEARED,,,,https://canada.newark.com/kemet/c1210c475k5racauto/cap-mlcc-aec-q200-4-7uf-x7r-50v/dp/05AC8207?CMP=AFC-SF-FC,
1,true,true,false,false,false,0,10022632,"CAPACITOR CERAMIC,22PF,+/-5%,50V,0603",C        ECO-R252636,DNP,Each,Production,,C56,,,,,,Part,CBRM,,1,,,true,false,SAMSUNG_RMS1,CL10C220JB8NNNC,,MULTILAYER CERAMIC CAPACITOR,,,,https://www.arrow.com/en/products/cl10c220jb8nnnc/samsung-electro-mechanics?utm_term=instock&utm_campaign=arrow_findchips_2019&utm_currency=&utm_medium=aggregator&utm_source=findchips&utm_content=inv_listing,https://static6.arrow.com/aropdfconversion/8bc1e5bbd83c2f034a2b39f6d114eb01dba9a95e/cl10c220jb8nnnc-19.pdf,Active,Preferred,,,Yes,Legacy Inventory Status: Cleared
1,true,true,false,false,false,0,10022650_A,"DIODE SCHOTTKY, 40V, 1A SOD87",B        ECO-R179344,DNP,Each,Production,,"ZCR1,ZCR2,ZD19",,,,,,Part,CBRM,,1,,,true,false,NXP SEMICONDUCTORS_RMS1,PRLL5819,,SCHOTTKY BARRIER DIODE,Active,Preferred,,,,,Obsolete,,,https://www.questcomp.com/part/4/prll5819/321996720?utm_term=prll5819&utm_campaign=aktype0&utm_medium=industry-cpc&utm_source=findchips&utm_content=standardpricing,https://assets.nexperia.com/documents/data-sheet/PRLL5817_18_19.pdf
1,true,true,false,false,false,0,10022926,"SMD VARISTOR, 5.5V,C0603",A        ECO-R252636,DNP,Each,Production,,ML5,,,,,,Part,CBRM,,1,,,true,false,EPCOS_RMS1,B72500T0040M060,,"VARISTOR, 5.5V, CT0603M4G",Active,Preferred,,ROHS EXEMPTION: 7(A) & 7(C)-I,Yes - by exemption,Legacy Inventory Status: Cleared,,,,https://www.questcomp.com/part/4/b72500t0040m060/111798883?utm_term=b72500t0040m060&utm_campaign=aktype0&utm_medium=industry-cpc&utm_source=findchips&utm_content=standardpricing,
1,true,true,true,false,false,0,10022549,"RESISTOR,100KOHM,0.063W,+/-1%,0603",C        ECO-R252633,DNP,Each,Production,,R13,,,,,,Part,CBRM,,1,,,true,false,YAGEO_RMS1,RC0603FR-07100KL,232270461004L,"RESISTOR,100KOHM,0.063W,+/-1%,0603",Active,Preferred,,BRAND: PHYCOMP.ROHS EXEMPTION - 7(C)-1,Yes,Legacy Inventory Status: Cleared,,,,https://canada.newark.com/yageo/rc0603fr-07100kl/surface-mount-thick-film-resistor/dp/75X0140?CMP=AFC-SF-FC,
1,true,true,false,false,false,0,10022723_A,"RESISTOR,0.05 OHM,1W,+/-1%,2512",C        ECO-R252636,DNP,Each,Production,,ZR80,,,,,,Part,CBRM,,1,,,true,false,VISHAY_RMS1,WSL2512R0500FEA,,RES 0.05 OHM 1% 1W 2512,Active,Preferred,,ROHS EXEMPT: 7(C)-1,Yes - by exemption,Legacy Inventory Status: Cleared,,,,https://www.avnet.com/shop/emea/search/wsl2512r0500fea,http://www.vishay.com/docs/30100/wsl.pdf
1,true,true,false,false,false,0,10022728_A,"RESISTOR,390 OHM,2W,+.-5%,2512",B        ECO-R252636,DNP,Each,Production,,ZR88,,,,,,Part,CBRM,,1,,,true,false,TYCO ELECTRONICS,CRGP2512F390R,,CRGP 2512 390R 1%,Active,Preferred,,,Yes,Legacy Inventory Status: Cleared,,,,https://www.te.com/usa-en/product-1879011-7.html?elqCampaignId=87913&te_bu=Cor&te_type=srch&te_campaign=sfm_glo_cor-sfm-global-srch-prtnr-findchips-organic_sma-298_1,
